Description,Revenue,Revenue_Percentage,Cumulative_Percentage,ABC_Category
SILVER FLOWR PINK SHELL NECKLACE,335.28000000000003,3.7623608568579985e-05,0.9821105123111179,C - Low Value
SET OF 4 NAPKIN CHARMS LEAVES   ,334.63,3.7550668501860894e-05,0.9821480629796198,C - Low Value
BUNNY WOODEN PAINTED WITH FLOWER ,334.27,3.751027092644724e-05,0.9821855732505462,C - Low Value
EASTER DECORATION NATURAL CHICK,334.1,3.749119429361302e-05,0.9822230644448399,C - Low Value
BLACK BAROQUE WALL CLOCK ,333.6,3.743508654998295e-05,0.9822604995313898,C - Low Value
PANTRY HOOK TEA STRAINER ,332.8,3.734531416017484e-05,0.98229784484555,C - Low Value
SILVER FISHING GNOME ,332.3,3.728920641654477e-05,0.9823351340519666,C - Low Value
BIRD DECORATION GREEN POLKADOT,331.5,3.719943402673665e-05,0.9823723334859933,C - Low Value
HEART TRELLIS TRIPLE T-LIGHT HOLDER,331.42,3.719045678775584e-05,0.982409523942781,C - Low Value
FLOWERS TILE COASTER,329.84,3.701315631788482e-05,0.9824465370990989,C - Low Value
MAGIC DRAWING SLATE GO TO THE FAIR ,329.76,3.700417907890401e-05,0.9824835412781778,C - Low Value
SILVER ROCCOCO CHANDELIER,329.45,3.696939227785336e-05,0.9825205106704556,C - Low Value
ORIGAMI SANDLEWOOD INCENSE/CAND SET,329.05,3.692450608294931e-05,0.9825574351765386,C - Low Value
DOILEY BISCUIT TIN,327.6,3.67617936264221e-05,0.982594196970165,C - Low Value
VEGETABLE GARDEN CHOPPING BOARD,327.6,3.67617936264221e-05,0.9826309587637915,C - Low Value
FELT FARM ANIMAL CHICKEN,327.5,3.6750572077696086e-05,0.9826677093358692,C - Low Value
PIECE OF CAMO STATIONERY SET,326.56,3.6645089519671555e-05,0.982704354425389,C - Low Value
CINNAMON SCENTED VOTIVE CANDLE,326.23999999999995,3.660918056374831e-05,0.9827409636059526,C - Low Value
MINT GREEN ROSE TOWEL,325.5,3.652614110317581e-05,0.9827774897470558,C - Low Value
WALL ART CAT AND BIRD ,324.98,3.6467789049800536e-05,0.9828139575361056,C - Low Value
GRASS HOPPER WOODEN WALL CLOCK ,324.04,3.6362306491776005e-05,0.9828503198425973,C - Low Value
CAT AND BIRD WALL ART,323.64,3.631742029687194e-05,0.9828866372628942,C - Low Value
MULTICOLOUR  CONFETTI IN TUBE,322.71,3.6213059893720016e-05,0.9829228503227879,C - Low Value
WHITE STITCHED CUSHION COVER,322.38,3.617602878292417e-05,0.9829590263515708,C - Low Value
GREEN GOOSE FEATHER TREE 60CM,321.75,3.610533302595028e-05,0.9829951316845968,C - Low Value
DECORATION  PINK CHICK MAGIC GARDEN,321.39,3.6064935450536625e-05,0.9830311966200473,C - Low Value
CHARLOTTE BAG ALPHABET  DESIGN,320.5,3.59650636668751e-05,0.9830671616837142,C - Low Value
PANTRY HOOK SPATULA,320.32,3.5944864879168276e-05,0.9831031065485933,C - Low Value
GREEN FERN JOURNAL ,320.26,3.593813194993267e-05,0.9831390446805433,C - Low Value
CAKES AND BOWS GIFT  TAPE,318.81,3.577541949340547e-05,0.9831748201000367,C - Low Value
PARTY PIZZA DISH BLUE POLKADOT,318.47999999999996,3.573838838260962e-05,0.9832105584884192,C - Low Value
SET OF 4 BLACK LOVEBIRD COASTERS,318.44,3.5733899763119213e-05,0.9832462923881823,C - Low Value
PINK POLKADOT PLATE ,318.34,3.5722678214393196e-05,0.9832820150663967,C - Low Value
WALL ART TREASURE AHOY ,317.97,3.5681158484106954e-05,0.9833176962248807,C - Low Value
PANDA AND BUNNIES STICKER SHEET,316.2,3.54825370716565e-05,0.9833531787619524,C - Low Value
CUTE CATS TAPE,315.55,3.540959700493741e-05,0.9833885883589574,C - Low Value
ALPHABET HEARTS STICKER SHEET,315.34999999999997,3.5387153907485374e-05,0.9834239755128649,C - Low Value
CANDLE HOLDER SILVER MADELINE,315.28999999999996,3.538042097824977e-05,0.9834593559338431,C - Low Value
SET OF 4 PISTACHIO LOVEBIRD COASTER,315.06,3.535461141617994e-05,0.9834947105452593,C - Low Value
WHITE TRAVEL ALARM CLOCK,314.31,3.527044980073483e-05,0.9835299809950601,C - Low Value
DECORATIVE FLORE BATHROOM BOTTLE,313.91,3.522556360583078e-05,0.9835652065586659,C - Low Value
"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",313.78,3.521097559248695e-05,0.9836004175342583,C - Low Value
RETROSPOT CANDLE  SMALL,313.53,3.518292172067192e-05,0.983635600455979,C - Low Value
MISELTOE HEART WREATH ,312.8,3.5101004414972025e-05,0.9836707014603939,C - Low Value
HEART GARLAND RUSTIC PADDED,312.7,3.508978286624601e-05,0.9837057912432602,C - Low Value
BLUE PAISLEY TISSUE BOX,312.34000000000003,3.5049385290832356e-05,0.983740840628551,C - Low Value
SET/4 BADGES DOGS,312.06,3.5017964954399514e-05,0.9837758585935055,C - Low Value
EGG FRYING PAN BLUE ,312.0,3.501123202516391e-05,0.9838108698255307,C - Low Value
GREEN SWEETHEART BRACELET,311.0,3.489901653790377e-05,0.9838457688420685,C - Low Value
BABY MOUSE RED GINGHAM DRESS,310.25,3.481485492245866e-05,0.9838805836969909,C - Low Value
HOUSE SHAPE PENCIL SHARPENER,309.9,3.477557950191761e-05,0.9839153592764929,C - Low Value
PARTY PIZZA DISH GREEN POLKADOT,309.69,3.475201424959298e-05,0.9839501112907425,C - Low Value
GLASS CHALICE GREEN  LARGE ,309.66,3.474864778497518e-05,0.9839848599385275,C - Low Value
WOODLAND LARGE PINK FELT HEART,307.18,3.447035337657003e-05,0.984019330291904,C - Low Value
SKULLS SQUARE TISSUE BOX,305.81,3.431661815902364e-05,0.984053646910063,C - Low Value
SNACK TRAY PAISLEY PARK,305.4,3.427060980924698e-05,0.9840879175198722,C - Low Value
BOTANICAL ROSE GIFT WRAP,304.5,3.416961587071285e-05,0.9841220871357429,C - Low Value
MISELTOE HEART WREATH WHITE,304.5,3.416961587071285e-05,0.9841562567516136,C - Low Value
3 TRADITIONAL COOKIE CUTTERS  SET,304.20000000000005,3.413595122453481e-05,0.9841903927028381,C - Low Value
LA JARDIN BOTANIQUE CUSHION COVER,303.75,3.408545425526775e-05,0.9842244781570935,C - Low Value
HEARTS GIFT TAPE,303.23,3.4027102201892475e-05,0.9842585052592954,C - Low Value
PARTY INVITES BALLOON GIRL,302.59999999999997,3.395640644491858e-05,0.9842924616657402,C - Low Value
MILK PAN BLUE POLKADOT,302.5,3.394518489619257e-05,0.9843264068506364,C - Low Value
MINI  ZINC GARDEN DECORATIONS ,301.36999999999995,3.381838139558861e-05,0.984360225232032,C - Low Value
WOOD AND GLASS MEDICINE CABINET,299.5,3.360853843441215e-05,0.9843938337704664,C - Low Value
PAINT YOUR OWN EGGS IN CRATE,299.36,3.359282826619573e-05,0.9844274265987326,C - Low Value
TUSCAN VILLA DOVECOTE BIRD FEEDER,299.25,3.358048456259711e-05,0.9844610070832952,C - Low Value
SET/12 FUNKY FELT FLOWER PEG IN BAG,298.74,3.352325466409444e-05,0.9844945303379593,C - Low Value
DOILY THANK YOU CARD,296.7,3.3294335070083757e-05,0.9845278246730294,C - Low Value
PINK FELT EASTER RABBIT GARLAND,295.8,3.319334113154963e-05,0.9845610180141608,C - Low Value
DOLLCRAFT GIRL AMELIE KIT,294.7,3.3069904095563474e-05,0.9845940879182564,C - Low Value
SET/3 POT PLANT CANDLES,294.3,3.302501790065942e-05,0.9846271129361571,C - Low Value
BLUE VICTORIAN FABRIC OVAL BOX,293.82,3.297115446677455e-05,0.9846600840906239,C - Low Value
CHRISTMAS MUSICAL ZINC TREE,291.33,3.26917379034968e-05,0.9846927758285274,C - Low Value
BLUE GLASS GEMS IN BAG,291.25,3.268276066451599e-05,0.9847254585891919,C - Low Value
GOLD STANDING GNOME,290.25,3.2570545177255846e-05,0.9847580291343692,C - Low Value
CURIO CABINET LINEN AND LACE ,290.1,3.255371285416683e-05,0.9847905828472233,C - Low Value
LUNCH BAG RED SPOTTY,290.0,3.254249130544081e-05,0.9848231253385288,C - Low Value
MEDIUM CHINESE STYLE SCISSOR,289.98,3.254024699569561e-05,0.9848556655855245,C - Low Value
PLASMATRONIC LAMP,288.94,3.242354288894506e-05,0.9848880891284134,C - Low Value
TOYBOX  WRAP ,288.92,3.2421298579199864e-05,0.9849205104269926,C - Low Value
FLOOR LAMP SHADE WOOD BASE,287.74,3.2288884304232894e-05,0.9849527993112969,C - Low Value
PAPER LANTERN 5 POINT SEQUIN STAR,287.5,3.226195258729046e-05,0.9849850612638842,C - Low Value
COLUMBIAN CANDLE RECTANGLE,287.09999999999997,3.22170663923864e-05,0.9850172783302765,C - Low Value
BLUE RETRO KITCHEN WALL CLOCK,285.25,3.2009467740955144e-05,0.9850492877980175,C - Low Value
TURQ+RED BOUDICCA LARGE BRACELET,284.95000000000005,3.1975803094777106e-05,0.9850812636011123,C - Low Value
BLACK SWEETHEART BRACELET,284.75,3.195335999732507e-05,0.9851132169611095,C - Low Value
GOLD FISHING GNOME,284.16,3.1887152859841594e-05,0.9851451041139694,C - Low Value
WHITE/PINK CHICK DECORATION,283.89,3.185685467828135e-05,0.9851769609686477,C - Low Value
ICON MUG REVOLUTIONARY,283.71,3.183665589057452e-05,0.9852087976245383,C - Low Value
CHRISTMAS CARD SCREEN PRINT ,283.32,3.179289185054307e-05,0.9852405905163888,C - Low Value
HAND TOWEL PINK FLOWER AND DAISY,281.95,3.163915663299668e-05,0.9852722296730217,C - Low Value
WAKE UP COCKEREL CALENDAR SIGN ,281.13,3.154713993344336e-05,0.9853037768129552,C - Low Value
STANDING FAIRY POLE SUPPORT ,280.2,3.1442779530291434e-05,0.9853352195924855,C - Low Value
SNACK TRAY I LOVE LONDON,280.05,3.1425947207202415e-05,0.9853666455396927,C - Low Value
MINI JIGSAW DINOSAUR ,279.51,3.136535084408193e-05,0.9853980108905368,C - Low Value
RETROSPOT CANDLE  LARGE,279.37,3.134964067586552e-05,0.9854293605312127,C - Low Value
RED SHARK HELICOPTER,278.25,3.122395933013416e-05,0.9854605844905427,C - Low Value
RED VICTORIAN FABRIC OVAL BOX,277.44,3.1133064785453445e-05,0.9854917175553282,C - Low Value
COFFEE SCENT PILLAR CANDLE,277.4,3.1128576165963034e-05,0.9855228461314941,C - Low Value
WRAP DAISY CARPET ,277.2,3.110613306851101e-05,0.9855539522645627,C - Low Value
BLUE  DIAMANTE PEN IN GIFT BOX,276.75,3.105563609924395e-05,0.985585007900662,C - Low Value
WRAP CHRISTMAS SCREEN PRINT,275.25,3.088731286835373e-05,0.9856158952135303,C - Low Value
MIRRORED WALL ART POPPIES,274.65,3.081998357599765e-05,0.9856467151971063,C - Low Value
CHRISTMAS HANGING HEART WITH BELL,273.75,3.071898963746352e-05,0.9856774341867438,C - Low Value
PINK FLOWER FABRIC PONY,273.75,3.071898963746352e-05,0.9857081531763813,C - Low Value
SET OF 4 POLKADOT PLACEMATS ,273.3,3.066849266819646e-05,0.9857388216690495,C - Low Value
FORKED CACTUS CANDLE,272.98,3.063258371227322e-05,0.9857694542527617,C - Low Value
GOLD PHOTO FRAME,272.34000000000003,3.056076580042673e-05,0.9858000150185622,C - Low Value
COLUMBIAN CANDLE ROUND,272.32,3.0558521490681524e-05,0.9858305735400529,C - Low Value
WHITE HONEYCOMB PAPER GARLAND ,272.25,3.055066640657331e-05,0.9858611242064594,C - Low Value
METAL SIGN CUPCAKE SINGLE HOOK,272.1,3.0533834083484294e-05,0.9858916580405429,C - Low Value
DOOR HANGER  MUM + DADS ROOM,271.15,3.0427229370587155e-05,0.9859220852699135,C - Low Value
 4 PURPLE FLOCK DINNER CANDLES,270.76,3.0383465330555704e-05,0.9859524687352441,C - Low Value
PAINTED PINK RABBIT ,270.29999999999995,3.0331846206416033e-05,0.9859828005814505,C - Low Value
HAND OPEN SHAPE DECO.WHITE,270.02000000000004,3.0300425869983204e-05,0.9860131010073204,C - Low Value
MONEY BOX BISCUITS DESIGN,270.0,3.0298181560238e-05,0.9860433991888806,C - Low Value
ASSORTED TUTTI FRUTTI HEART BOX,268.75,3.015791220116282e-05,0.9860735571010818,C - Low Value
JUMBO BAG VINTAGE DOILEY ,268.44,3.012312540011218e-05,0.9861036802264819,C - Low Value
DOORKNOB CRACKED GLAZE IVORY,268.2,3.0096193683169744e-05,0.9861337764201651,C - Low Value
RAIN PONCHO ,267.95,3.0068139811354708e-05,0.9861638445599764,C - Low Value
"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",267.75,3.004569671390268e-05,0.9861938902566904,C - Low Value
12 PINK ROSE PEG PLACE SETTINGS,267.5,3.0017642842087644e-05,0.9862239078995324,C - Low Value
STRAWBRY SCENTED VOTIVE CANDLE,267.45,3.001203206772464e-05,0.9862539199316002,C - Low Value
LA PALMIERA TILE COASTER,266.64,2.9921137523043924e-05,0.9862838410691233,C - Low Value
KITTY PENCIL ERASERS,266.56,2.9912160284063112e-05,0.9863137532294073,C - Low Value
PEARLISED IVORY HEART SMALL ,266.21,2.9872884863522063e-05,0.9863436261142708,C - Low Value
"GARLAND, VINTAGE BELLS",265.88,2.9835853752726218e-05,0.9863734619680236,C - Low Value
PARTY TIME PENCIL ERASERS,265.51,2.9794334022439963e-05,0.986403256302046,C - Low Value
WHITE SAGE INCENSE,264.6,2.969221792903324e-05,0.986432948519975,C - Low Value
SET OF 6 HALLOWEEN GHOST T-LIGHTS,262.92,2.9503695910436202e-05,0.9864624522158855,C - Low Value
CURIOUS  IMAGES NOTEBOOK SET,262.25,2.9428511533971906e-05,0.9864918807274194,C - Low Value
SET/4 BADGES CUTE CREATURES,262.14,2.941616783037329e-05,0.9865212968952498,C - Low Value
BOYS ALPHABET IRON ON PATCHES,262.08,2.940943490113768e-05,0.986550706330151,C - Low Value
HELLO SAILOR BLUE SOAP HOLDER,261.95,2.9394846887793864e-05,0.9865801011770388,C - Low Value
GYMKHANNA TREASURE BOOK BOX,261.84000000000003,2.9382503184195253e-05,0.9866094836802229,C - Low Value
FOOD/DRINK SPONGE STICKERS,261.24,2.9315173891839167e-05,0.9866387988541148,C - Low Value
SILVER DIAMANTE PEN IN GIFT BOX,260.74,2.9259066148209095e-05,0.986668057920263,C - Low Value
PHOTO CLIP LINE,259.96,2.9171538068146183e-05,0.9866972294583312,C - Low Value
BLUE FLOCK GLASS CANDLEHOLDER,259.96,2.9171538068146183e-05,0.9867264009963993,C - Low Value
ABSTRACT CIRCLE JOURNAL ,259.2,2.9086254297828477e-05,0.9867554872506972,C - Low Value
BLUE EGG  SPOON,258.71999999999997,2.9032390863943607e-05,0.9867845196415611,C - Low Value
ORIGAMI ROSE INCENSE IN TUBE,257.88,2.8938129854645093e-05,0.9868134577714157,C - Low Value
DECORATION SITTING BUNNY,257.61,2.8907831673084855e-05,0.9868423656030888,C - Low Value
IVORY HANGING DECORATION  EGG,257.57,2.8903343053594447e-05,0.9868712689461424,C - Low Value
NEWSPAPER STAND,257.37,2.888089995614242e-05,0.9869001498460985,C - Low Value
SET/4 BADGES BEETLES,257.18,2.8859579013562993e-05,0.9869290094251121,C - Low Value
ORANGE VOTIVE CANDLE,257.03999999999996,2.8843868845346568e-05,0.9869578532939575,C - Low Value
SET OF SKULL WALL STICKERS,257.0,2.8839380225856167e-05,0.9869866926741834,C - Low Value
PINK JEWELLED PHOTO FRAME ,256.75,2.881132635404113e-05,0.9870155040005374,C - Low Value
GREEN METAL SWINGING BUNNY,256.7,2.8805715579678123e-05,0.9870443097161171,C - Low Value
DECORATION WOBBLY CHICKEN,256.11,2.8739508442194645e-05,0.9870730492245593,C - Low Value
BLUE PATCH PURSE PINK HEART,256.09999999999997,2.8738386287322037e-05,0.9871017876108467,C - Low Value
LOVELY BONBON STICKER SHEET,255.85,2.8710332415507004e-05,0.9871304979432621,C - Low Value
CORDIAL GLASS JUG,255.75,2.869911086678099e-05,0.9871591970541289,C - Low Value
CARNIVAL BRACELET,255.0,2.8614949251335885e-05,0.9871878120033802,C - Low Value
GREEN HEART COMPACT MIRROR,253.75,2.847467989226071e-05,0.9872162866832725,C - Low Value
STRAWBERRY DREAM CHILDS UMBRELLA,253.5,2.8446626020445675e-05,0.987244733309293,C - Low Value
SMALL FOLKART STAR CHRISTMAS DEC,253.35000000000002,2.8429793697356656e-05,0.9872731631029903,C - Low Value
ZINC WIRE SWEETHEART LETTER TRAY,253.24,2.8417449993758038e-05,0.987301580552984,C - Low Value
CARTOON  PENCIL SHARPENERS,253.2,2.841296137426763e-05,0.9873299935143582,C - Low Value
SMALL LICORICE DES PINK BOWL,253.05,2.839612905117861e-05,0.9873583896434094,C - Low Value
MINI LADLE LOVE HEART RED ,252.66,2.8352365011147158e-05,0.9873867420084206,C - Low Value
SMALL PINK MAGIC CHRISTMAS TREE,252.23,2.8304112351625296e-05,0.9874150461207722,C - Low Value
RETRO LONGBOARD IRONING BOARD COVER,251.25,2.8194141174110357e-05,0.9874432402619464,C - Low Value
PINK RIVIERA HANDBAG,250.05,2.8059482589398192e-05,0.9874712997445358,C - Low Value
RIDGED GLASS T-LIGHT HOLDER,249.60000000000002,2.8008985620131128e-05,0.987499308730156,C - Low Value
PINK GOOSE FEATHER TREE 60CM,249.59999999999997,2.800898562013112e-05,0.9875273177157762,C - Low Value
HANGING WOOD AND FELT FLOWER,249.48,2.799551976165991e-05,0.9875553132355378,C - Low Value
PINK CAT BOWL,249.42000000000002,2.7988786832424303e-05,0.9875833020223702,C - Low Value
VINTAGE RED TEATIME MUG,249.38,2.7984298212933895e-05,0.9876112863205831,C - Low Value
SILVER DISCO HANDBAG,248.20999999999998,2.785300609283953e-05,0.987639139326676,C - Low Value
BLUE PAISLEY POCKET BOOK,248.2,2.785188393796693e-05,0.987666991210614,C - Low Value
MAGAZINE RACK GEBRA ASSORTED ,247.75,2.7801386968699865e-05,0.9876947925975826,C - Low Value
WOODLAND LARGE RED FELT HEART,247.5,2.7773333096884832e-05,0.9877225659306795,C - Low Value
BLACK LOVE BIRD T-LIGHT HOLDER,247.46,2.7768844477394425e-05,0.987750334775157,C - Low Value
CLASSIC SUGAR DISPENSER,247.32,2.7753134309178003e-05,0.9877780879094661,C - Low Value
FOLKART CLIP ON STARS,246.78,2.769253794605753e-05,0.9878057804474122,C - Low Value
CANDLE PLATE LACE WHITE,246.7,2.768356070707672e-05,0.9878334640081192,C - Low Value
PING! MICROWAVE PLATE,246.53,2.7664484074242494e-05,0.9878611284921934,C - Low Value
WOODLAND SMALL BLUE FELT HEART,246.51,2.7662239764497292e-05,0.9878887907319579,C - Low Value
ASSORTED TUTTI FRUTTI LARGE PURSE,245.70000000000002,2.757134521981658e-05,0.9879163620771777,C - Low Value
PINK HEARTS PAPER GARLAND,245.20000000000002,2.751523747618651e-05,0.9879438773146539,C - Low Value
ORIGAMI VANILLA INCENSE/CANDLE SET ,244.89999999999998,2.7481572830008464e-05,0.987971358887484,C - Low Value
RED HEART LUGGAGE TAG,243.75,2.7352525019659304e-05,0.9879987114125036,C - Low Value
ANTIQUE IVORY WIRE BOWL SMALL,241.53000000000003,2.7103406637941795e-05,0.9880258148191415,C - Low Value
BEADED CRYSTAL HEART PINK SMALL,241.38,2.708657431485277e-05,0.9880529013934564,C - Low Value
FELT FARM ANIMAL HEN,240.96,2.7039443810203513e-05,0.9880799408372666,C - Low Value
BROWN  PIRATE TREASURE CHEST ,240.77999999999997,2.7019245022496684e-05,0.988106960082289,C - Low Value
SET OF 3 PANTRY WOODEN SPOONS,240.0,2.6931716942433776e-05,0.9881338917992315,C - Low Value
PACK 3 IRON ON DOG PATCHES,239.96,2.692722832294337e-05,0.9881608190275545,C - Low Value
VINTAGE CARAVAN GIFT WRAP,239.82,2.691151815472695e-05,0.9881877305457092,C - Low Value
RUSTIC STRAWBERRY JAMPOT LARGE ,238.56,2.6770126640779172e-05,0.98821450067235,C - Low Value
DOORKNOB CRACKED GLAZE BLUE,238.49999999999997,2.6763393711543562e-05,0.9882412640660615,C - Low Value
ANTIQUE CREAM CUTLERY SHELF ,238.0,2.6707285967913493e-05,0.9882679713520294,C - Low Value
HANGING WOOD AND FELT BUTTERFLY ,237.96,2.670279734842309e-05,0.9882946741493778,C - Low Value
VINTAGE PINK DECORATIVE PARASOL,237.00000000000003,2.6595070480653356e-05,0.9883212692198584,C - Low Value
PINK LOVE BIRD CANDLE,236.48000000000002,2.653671842727808e-05,0.9883478059382856,C - Low Value
DOORSTOP RACING CAR DESIGN,236.0,2.648285499339321e-05,0.988374288793279,C - Low Value
4 PINK DINNER CANDLE SILVER FLOCK,235.06,2.637737243536868e-05,0.9884006661657144,C - Low Value
BLUE  VOILE LAMPSHADE,234.5,2.6314531762503e-05,0.9884269806974769,C - Low Value
EGG CUP HENRIETTA HEN PINK,233.75,2.6230370147057896e-05,0.988453211067624,C - Low Value
BLUE POLKADOT PASSPORT COVER,233.34,2.618436179728124e-05,0.9884793954294212,C - Low Value
PARTY CONES CANDY DECORATION,233.27999999999997,2.6177628868045627e-05,0.9885055730582892,C - Low Value
SWEETIES  STICKERS,232.89999999999998,2.6134986982886774e-05,0.9885317080452721,C - Low Value
CRYSTAL STUD EARRINGS ASSORTED COL ,232.56,2.609683371721833e-05,0.9885578048789894,C - Low Value
WOODLAND SMALL PINK FELT HEART,232.39999999999998,2.6078879239256702e-05,0.9885838837582286,C - Low Value
GREEN BIRDHOUSE DECORATION,232.01,2.603511519922525e-05,0.9886099188734279,C - Low Value
3D SHEET OF DOG STICKERS,231.98,2.6031748734607445e-05,0.9886359506221625,C - Low Value
PINK BUNNY EASTER EGG BASKET,231.89999999999998,2.6022771495626633e-05,0.9886619733936581,C - Low Value
PINK ROSE FABRIC MIRROR,231.47,2.5974518836104775e-05,0.9886879479124943,C - Low Value
DENIM PATCH PURSE PINK BUTTERFLY,231.0,2.592177755709251e-05,0.9887138696900514,C - Low Value
SET OF 36 MUSHROOM PAPER DOILIES,230.54999999999998,2.5871280587825442e-05,0.9887397409706392,C - Low Value
SET/6 BEAD COASTERS GAUZE BAG GOLD,230.39999999999998,2.5854448264736423e-05,0.988765595418904,C - Low Value
PAINTED YELLOW WOODEN DAISY,230.35,2.5848837490373418e-05,0.9887914442563943,C - Low Value
VINTAGE NOTEBOOK PARIS DAYS,230.35,2.5848837490373418e-05,0.9888172930938847,C - Low Value
BLUE BUNNY EASTER EGG BASKET,230.24999999999997,2.58376159416474e-05,0.9888431307098263,C - Low Value
RIBBONS PURSE ,228.83,2.5678269949738006e-05,0.988868808979776,C - Low Value
BUNNY EGG BOX,228.75,2.566929271075719e-05,0.9888944782724868,C - Low Value
T-LIGHT HOLDER SILVER PETIT FOUR ,228.75,2.566929271075719e-05,0.9889201475651975,C - Low Value
CANDY SPOT EGG WARMER HARE,227.49,2.5527901196809416e-05,0.9889456754663943,C - Low Value
LETTER SHAPE PENCIL SHARPENER,227.14,2.5488625776268363e-05,0.9889711640921706,C - Low Value
CLASSICAL ROSE SMALL VASE,227.1,2.548413715677796e-05,0.9889966482293273,C - Low Value
WALL ART DOG AND BALL ,226.29000000000002,2.5393242612097247e-05,0.9890220414719394,C - Low Value
